Title,Body,Status,Priority,Wave,Effort,Theme,Implementation Ready,Source Kind,Source Repo,Source Ref,Source URL,Labels,Board ID
"Add robust stream/non-stream parity tests for ""fix(config): enable gemini-3-pro-preview by removing forced alias"" across supported providers.",Execution item CP2K-1237 | Source: router-for-me/CLIProxyAPI pr#1323 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1323 | Implementation note: Harden edge-case parsing for stream and non-stream payload variants. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,provider-model-registry,yes,pr,router-for-me/CLIProxyAPI,pr#1323,https://github.com/router-for-me/CLIProxyAPI/pull/1323,"board-2000,theme:provider-model-registry,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1237
"Refactor internals touched by ""feat(kiro): Add AWS Kiro provider support"" to reduce coupling and improve maintainability.",Execution item CP2K-1238 | Source: router-for-me/CLIProxyAPI pr#1320 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1320 | Implementation note: Benchmark p50/p95 latency and memory; reject regressions in CI quality gate. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,thinking-and-reasoning,yes,pr,router-for-me/CLIProxyAPI,pr#1320,https://github.com/router-for-me/CLIProxyAPI/pull/1320,"board-2000,theme:thinking-and-reasoning,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1238
"Prepare safe rollout for ""feat(kiro): Add AWS Kiro provider support"" via flags, migration docs, and backward-compat tests.",Execution item CP2K-1239 | Source: router-for-me/CLIProxyAPI pr#1319 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1319 | Implementation note: Expand quickstart and troubleshooting docs with copy-paste examples and expected outputs. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,thinking-and-reasoning,yes,pr,router-for-me/CLIProxyAPI,pr#1319,https://github.com/router-for-me/CLIProxyAPI/pull/1319,"board-2000,theme:thinking-and-reasoning,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1239
"Standardize naming/metadata affected by ""feat(translator): add code_execution and url_context tool passthrough"" across both repos and docs.","Execution item CP2K-1240 | Source: router-for-me/CLIProxyAPI pr#1317 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1317 | Implementation note: Add contract tests for malformed payloads, missing fields, and legacy/new mixed parameters. | Tracking rule: keep source->solution mapping and update Status as work progresses.",proposed,P1,wave-1,M,thinking-and-reasoning,yes,pr,router-for-me/CLIProxyAPI,pr#1317,https://github.com/router-for-me/CLIProxyAPI/pull/1317,"board-2000,theme:thinking-and-reasoning,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1240
"Create or refresh provider quickstart derived from ""feature(ampcode): Improves AMP model mapping with alias support"" with setup/auth/model/sanity-check flow.",Execution item CP2K-1241 | Source: router-for-me/CLIProxyAPI pr#1314 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1314 | Implementation note: Implement compatibility-preserving normalization path with explicit fallback behavior and telemetry. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,docs-quickstarts,yes,pr,router-for-me/CLIProxyAPI,pr#1314,https://github.com/router-for-me/CLIProxyAPI/pull/1314,"board-2000,theme:docs-quickstarts,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1241
"Design non-subprocess integration contract related to ""feat(registry): add GetAllStaticModels helper function"" with Go bindings primary and API fallback.",Execution item CP2K-1242 | Source: router-for-me/CLIProxyAPI pr#1313 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1313 | Implementation note: Add failing-before/failing-after regression tests and update golden fixtures for each supported provider. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,integration-api-bindings,yes,pr,router-for-me/CLIProxyAPI,pr#1313,https://github.com/router-for-me/CLIProxyAPI/pull/1313,"board-2000,theme:integration-api-bindings,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1242
"Generalize ""fix(gemini): Removes unsupported extension fields"" into provider-agnostic translation/utilities to reduce duplicate logic.",Execution item CP2K-1244 | Source: router-for-me/CLIProxyAPI pr#1311 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1311 | Implementation note: Refactor translation layer to isolate provider transform logic from transport concerns. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,oauth-and-authentication,yes,pr,router-for-me/CLIProxyAPI,pr#1311,https://github.com/router-for-me/CLIProxyAPI/pull/1311,"board-2000,theme:oauth-and-authentication,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1244
"Improve CLI UX around ""feat: Kimi Code (kimi-for-coding) support for Droid CLI via Anthropic…"" with clearer commands, flags, and immediate validation feedback.",Execution item CP2K-1245 | Source: router-for-me/CLIProxyAPI pr#1310 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1310 | Implementation note: Instrument structured logs/metrics around request normalize->translate->dispatch lifecycle. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,thinking-and-reasoning,yes,pr,router-for-me/CLIProxyAPI,pr#1310,https://github.com/router-for-me/CLIProxyAPI/pull/1310,"board-2000,theme:thinking-and-reasoning,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1245
"Extend docs for ""fix(antigravity): resolve model aliases to support gemini-3-pro-preview"" with quickstart snippets and troubleshooting decision trees.",Execution item CP2K-1246 | Source: router-for-me/CLIProxyAPI pr#1308 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1308 | Implementation note: Add staged rollout controls (feature flags) with safe defaults and migration notes. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,provider-model-registry,yes,pr,router-for-me/CLIProxyAPI,pr#1308,https://github.com/router-for-me/CLIProxyAPI/pull/1308,"board-2000,theme:provider-model-registry,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1246
"Add process-compose/HMR refresh workflow linked to ""feat(quota): add automatic quota monitoring for Antigravity accounts"" for deterministic local runtime reload.",Execution item CP2K-1247 | Source: router-for-me/CLIProxyAPI pr#1303 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1303 | Implementation note: Harden edge-case parsing for stream and non-stream payload variants. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,dev-runtime-refresh,yes,pr,router-for-me/CLIProxyAPI,pr#1303,https://github.com/router-for-me/CLIProxyAPI/pull/1303,"board-2000,theme:dev-runtime-refresh,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1247
"Prepare safe rollout for ""fix(logging): add API response timestamp and fix request timestamp timing"" via flags, migration docs, and backward-compat tests.",Execution item CP2K-1249 | Source: router-for-me/CLIProxyAPI pr#1300 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1300 | Implementation note: Expand quickstart and troubleshooting docs with copy-paste examples and expected outputs. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,websocket-and-streaming,yes,pr,router-for-me/CLIProxyAPI,pr#1300,https://github.com/router-for-me/CLIProxyAPI/pull/1300,"board-2000,theme:websocket-and-streaming,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1249
"Standardize naming/metadata affected by ""fix(translator): restore usageMetadata in Gemini responses from Antigravity"" across both repos and docs.","Execution item CP2K-1250 | Source: router-for-me/CLIProxyAPI pr#1298 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1298 | Implementation note: Add contract tests for malformed payloads, missing fields, and legacy/new mixed parameters. | Tracking rule: keep source->solution mapping and update Status as work progresses.",proposed,P1,wave-1,M,responses-and-chat-compat,yes,pr,router-for-me/CLIProxyAPI,pr#1298,https://github.com/router-for-me/CLIProxyAPI/pull/1298,"board-2000,theme:responses-and-chat-compat,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1250
"Operationalize ""fix: skip empty text parts and messages to avoid Gemini API error"" with observability, runbook updates, and deployment safeguards.",Execution item CP2K-1253 | Source: router-for-me/CLIProxyAPI pr#1294 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1294 | Implementation note: Improve error diagnostics and add actionable remediation text in CLI and docs. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,responses-and-chat-compat,yes,pr,router-for-me/CLIProxyAPI,pr#1294,https://github.com/router-for-me/CLIProxyAPI/pull/1294,"board-2000,theme:responses-and-chat-compat,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1253
"Port relevant thegent-managed behavior implied by ""fix: handle missing usage in streaming responses from OpenAI-compatible providers"" into cliproxy Go CLI commands and interactive setup.",Execution item CP2K-1254 | Source: router-for-me/CLIProxyAPI pr#1279 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1279 | Implementation note: Refactor translation layer to isolate provider transform logic from transport concerns. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,go-cli-extraction,yes,pr,router-for-me/CLIProxyAPI,pr#1279,https://github.com/router-for-me/CLIProxyAPI/pull/1279,"board-2000,theme:go-cli-extraction,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1254
"Create or refresh provider quickstart derived from ""feat(logging): add timestamp to API RESPONSE section in error logs"" with setup/auth/model/sanity-check flow.",Execution item CP2K-1258 | Source: router-for-me/CLIProxyAPI pr#1265 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1265 | Implementation note: Benchmark p50/p95 latency and memory; reject regressions in CI quality gate. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,docs-quickstarts,yes,pr,router-for-me/CLIProxyAPI,pr#1265,https://github.com/router-for-me/CLIProxyAPI/pull/1265,"board-2000,theme:docs-quickstarts,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1258
"Standardize naming/metadata affected by ""feat(auth): add credential-master mode for follower nodes"" across both repos and docs.","Execution item CP2K-1260 | Source: router-for-me/CLIProxyAPI pr#1258 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1258 | Implementation note: Add contract tests for malformed payloads, missing fields, and legacy/new mixed parameters. | Tracking rule: keep source->solution mapping and update Status as work progresses.",proposed,P1,wave-1,M,thinking-and-reasoning,yes,pr,router-for-me/CLIProxyAPI,pr#1258,https://github.com/router-for-me/CLIProxyAPI/pull/1258,"board-2000,theme:thinking-and-reasoning,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1260
"Harden ""feat: 凭证失效时自动禁用"" with stricter validation, safer defaults, and explicit fallback semantics.",Execution item CP2K-1262 | Source: router-for-me/CLIProxyAPI pr#1250 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1250 | Implementation note: Add failing-before/failing-after regression tests and update golden fixtures for each supported provider. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,provider-model-registry,yes,pr,router-for-me/CLIProxyAPI,pr#1250,https://github.com/router-for-me/CLIProxyAPI/pull/1250,"board-2000,theme:provider-model-registry,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1262
"Operationalize ""feat: add credential-peers broadcast for multi-instance token sync"" with observability, runbook updates, and deployment safeguards.",Execution item CP2K-1263 | Source: router-for-me/CLIProxyAPI pr#1249 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1249 | Implementation note: Improve error diagnostics and add actionable remediation text in CLI and docs. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,thinking-and-reasoning,yes,pr,router-for-me/CLIProxyAPI,pr#1249,https://github.com/router-for-me/CLIProxyAPI/pull/1249,"board-2000,theme:thinking-and-reasoning,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1263
"Generalize ""feat(openai): add responses/compact support"" into provider-agnostic translation/utilities to reduce duplicate logic.",Execution item CP2K-1264 | Source: router-for-me/CLIProxyAPI pr#1248 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1248 | Implementation note: Refactor translation layer to isolate provider transform logic from transport concerns. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,responses-and-chat-compat,yes,pr,router-for-me/CLIProxyAPI,pr#1248,https://github.com/router-for-me/CLIProxyAPI/pull/1248,"board-2000,theme:responses-and-chat-compat,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1264
"Design non-subprocess integration contract related to ""feat: add OpenAI-compatible /v1/embeddings endpoint with API key load balancing"" with Go bindings primary and API fallback.",Execution item CP2K-1265 | Source: router-for-me/CLIProxyAPI pr#1241 | Source URL: https://github.com/router-for-me/CLIProxyAPI/pull/1241 | Implementation note: Instrument structured logs/metrics around request normalize->translate->dispatch lifecycle. | Tracking rule: keep source->solution mapping and update Status as work progresses.,proposed,P1,wave-1,M,integration-api-bindings,yes,pr,router-for-me/CLIProxyAPI,pr#1241,https://github.com/router-for-me/CLIProxyAPI/pull/1241,"board-2000,theme:integration-api-bindings,prio:p1,wave:wave-1,effort:m,kind:pr",CP2K-1265
