id,theme,title,priority,effort,wave,status,implementation_ready,source_kind,source_repo,source_ref,source_url,implementation_note
CP2K-1677,provider-model-registry,"Add robust stream/non-stream parity tests for ""fix(auth): Scope unavailability checks to specific models"" across supported providers.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#64,https://github.com/router-for-me/CLIProxyAPI/pull/64,Harden edge-case parsing for stream and non-stream payload variants.
CP2K-1679,integration-api-bindings,"Design non-subprocess integration contract related to ""feat(auth, docs): add SDK guides and local password support for manag…"" with Go bindings primary and API fallback.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#62,https://github.com/router-for-me/CLIProxyAPI/pull/62,Expand quickstart and troubleshooting docs with copy-paste examples and expected outputs.
CP2K-1682,dev-runtime-refresh,"Add process-compose/HMR refresh workflow linked to ""fix(gemini-web): Correct stream translation and reduce auth refresh lead"" for deterministic local runtime reload.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#59,https://github.com/router-for-me/CLIProxyAPI/pull/59,Add failing-before/failing-after regression tests and update golden fixtures for each supported provider.
CP2K-1683,docs-quickstarts,"Create or refresh provider quickstart derived from ""refactor(gemini-web): Remove auto-refresh, auto-close, and caching"" with setup/auth/model/sanity-check flow.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#58,https://github.com/router-for-me/CLIProxyAPI/pull/58,Improve error diagnostics and add actionable remediation text in CLI and docs.
CP2K-1684,responses-and-chat-compat,"Generalize ""feat(gemini-web): Inject fallback text for image-only flash model responses"" into provider-agnostic translation/utilities to reduce duplicate logic.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#57,https://github.com/router-for-me/CLIProxyAPI/pull/57,Refactor translation layer to isolate provider transform logic from transport concerns.
CP2K-1686,oauth-and-authentication,"Extend docs for ""fix(auth): Improve file-based auth handling and consistency"" with quickstart snippets and troubleshooting decision trees.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#54,https://github.com/router-for-me/CLIProxyAPI/pull/54,Add staged rollout controls (feature flags) with safe defaults and migration notes.
CP2K-1688,responses-and-chat-compat,"Refactor internals touched by ""Add support for image generation with Gemini models through the OpenAI chat completions translator."" to reduce coupling and improve maintainability.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#52,https://github.com/router-for-me/CLIProxyAPI/pull/52,Benchmark p50/p95 latency and memory; reject regressions in CI quality gate.
CP2K-1690,oauth-and-authentication,"Standardize naming/metadata affected by ""refactor(auth): Centralize auth file reading with snapshot preference"" across both repos and docs.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#50,https://github.com/router-for-me/CLIProxyAPI/pull/50,"Add contract tests for malformed payloads, missing fields, and legacy/new mixed parameters."
CP2K-1691,go-cli-extraction,"Port relevant thegent-managed behavior implied by ""fix(gemini-web): ensure colon spacing in JSON output for compatibility"" into cliproxy Go CLI commands and interactive setup.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#49,https://github.com/router-for-me/CLIProxyAPI/pull/49,Implement compatibility-preserving normalization path with explicit fallback behavior and telemetry.
CP2K-1693,thinking-and-reasoning,"Operationalize ""Add Cookie Snapshot and fix some bugs"" with observability, runbook updates, and deployment safeguards.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#46,https://github.com/router-for-me/CLIProxyAPI/pull/46,Improve error diagnostics and add actionable remediation text in CLI and docs.
CP2K-1696,responses-and-chat-compat,"Extend docs for ""fix: comprehensive JSON Schema sanitization for Claude to Gemini"" with quickstart snippets and troubleshooting decision trees.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#43,https://github.com/router-for-me/CLIProxyAPI/pull/43,Add staged rollout controls (feature flags) with safe defaults and migration notes.
CP2K-1697,oauth-and-authentication,"Add robust stream/non-stream parity tests for ""Codex CLI - setting 'store = false' to prevent the request being rejected by OpenAI"" across supported providers.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#41,https://github.com/router-for-me/CLIProxyAPI/pull/41,Harden edge-case parsing for stream and non-stream payload variants.
CP2K-1699,oauth-and-authentication,"Prepare safe rollout for ""Add SSH tunnel guidance for login fallback"" via flags, migration docs, and backward-compat tests.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#36,https://github.com/router-for-me/CLIProxyAPI/pull/36,Expand quickstart and troubleshooting docs with copy-paste examples and expected outputs.
CP2K-1700,docs-quickstarts,"Create or refresh provider quickstart derived from ""Modify docker compose for remote image and local build"" with setup/auth/model/sanity-check flow.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#33,https://github.com/router-for-me/CLIProxyAPI/pull/33,"Add contract tests for malformed payloads, missing fields, and legacy/new mixed parameters."
CP2K-1702,integration-api-bindings,"Design non-subprocess integration contract related to ""Inject build metadata into binary during release and docker build"" with Go bindings primary and API fallback.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#30,https://github.com/router-for-me/CLIProxyAPI/pull/30,Add failing-before/failing-after regression tests and update golden fixtures for each supported provider.
CP2K-1704,oauth-and-authentication,"Generalize ""Optimize and fix bugs for hot reloading"" into provider-agnostic translation/utilities to reduce duplicate logic.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#28,https://github.com/router-for-me/CLIProxyAPI/pull/28,Refactor translation layer to isolate provider transform logic from transport concerns.
CP2K-1705,responses-and-chat-compat,"Improve CLI UX around ""fix(openai): add tool_calls.index and finish_reason to streaming chunks"" with clearer commands, flags, and immediate validation feedback.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#27,https://github.com/router-for-me/CLIProxyAPI/pull/27,Instrument structured logs/metrics around request normalize->translate->dispatch lifecycle.
CP2K-1710,go-cli-extraction,"Port relevant thegent-managed behavior implied by ""Correct config in README.md"" into cliproxy Go CLI commands and interactive setup.",P1,M,wave-1,proposed,yes,pr,router-for-me/CLIProxyAPI,pr#1,https://github.com/router-for-me/CLIProxyAPI/pull/1,"Add contract tests for malformed payloads, missing fields, and legacy/new mixed parameters."
CP2K-1711,dev-runtime-refresh,"Add process-compose/HMR refresh workflow linked to ""Feature request: Cursor CLI support"" for deterministic local runtime reload.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#1466,https://github.com/router-for-me/CLIProxyAPI/discussions/1466,Implement compatibility-preserving normalization path with explicit fallback behavior and telemetry.
CP2K-1725,integration-api-bindings,"Design non-subprocess integration contract related to ""I saved 10M tokens (89%) on my Claude Code sessions with a CLI proxy"" with Go bindings primary and API fallback.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#1585,https://github.com/router-for-me/CLIProxyAPI/discussions/1585,Instrument structured logs/metrics around request normalize->translate->dispatch lifecycle.
CP2K-1729,go-cli-extraction,"Port relevant thegent-managed behavior implied by ""403 error"" into cliproxy Go CLI commands and interactive setup.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#1563,https://github.com/router-for-me/CLIProxyAPI/discussions/1563,Expand quickstart and troubleshooting docs with copy-paste examples and expected outputs.
CP2K-1740,dev-runtime-refresh,"Add process-compose/HMR refresh workflow linked to ""antigravity用不了"" for deterministic local runtime reload.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#1462,https://github.com/router-for-me/CLIProxyAPI/discussions/1462,"Add contract tests for malformed payloads, missing fields, and legacy/new mixed parameters."
CP2K-1748,go-cli-extraction,"Port relevant thegent-managed behavior implied by ""登陆提示“登录失败: 访问被拒绝，权限不足”"" into cliproxy Go CLI commands and interactive setup.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#1385,https://github.com/router-for-me/CLIProxyAPI/discussions/1385,Benchmark p50/p95 latency and memory; reject regressions in CI quality gate.
CP2K-1767,go-cli-extraction,"Port relevant thegent-managed behavior implied by ""为什么我启动antigravity的时候CLIProxyAPI会自动启动？"" into cliproxy Go CLI commands and interactive setup.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#1164,https://github.com/router-for-me/CLIProxyAPI/discussions/1164,Harden edge-case parsing for stream and non-stream payload variants.
CP2K-1769,dev-runtime-refresh,"Add process-compose/HMR refresh workflow linked to ""cc 使用 zai-glm-4.7 报错 body.reasoning"" for deterministic local runtime reload.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#1144,https://github.com/router-for-me/CLIProxyAPI/discussions/1144,Expand quickstart and troubleshooting docs with copy-paste examples and expected outputs.
CP2K-1771,integration-api-bindings,"Design non-subprocess integration contract related to ""antigravity 2 api 经常 429，有同样问题的吗"" with Go bindings primary and API fallback.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#1115,https://github.com/router-for-me/CLIProxyAPI/discussions/1115,Implement compatibility-preserving normalization path with explicit fallback behavior and telemetry.
CP2K-1786,go-cli-extraction,"Port relevant thegent-managed behavior implied by ""【建议】保留Gemini格式请求的思考签名"" into cliproxy Go CLI commands and interactive setup.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#1181,https://github.com/router-for-me/CLIProxyAPI/discussions/1181,Add staged rollout controls (feature flags) with safe defaults and migration notes.
CP2K-1794,integration-api-bindings,"Design non-subprocess integration contract related to ""Feature Request: API for fetching Quota stats (remaining, renew time, etc)"" with Go bindings primary and API fallback.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#1211,https://github.com/router-for-me/CLIProxyAPI/discussions/1211,Refactor translation layer to isolate provider transform logic from transport concerns.
CP2K-1798,dev-runtime-refresh,"Add process-compose/HMR refresh workflow linked to ""Claude Code Web Search doesn’t work"" for deterministic local runtime reload.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#1210,https://github.com/router-for-me/CLIProxyAPI/discussions/1210,Benchmark p50/p95 latency and memory; reject regressions in CI quality gate.
CP2K-1805,go-cli-extraction,"Port relevant thegent-managed behavior implied by ""iFlow account error show on terminal"" into cliproxy Go CLI commands and interactive setup.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#1182,https://github.com/router-for-me/CLIProxyAPI/discussions/1182,Instrument structured logs/metrics around request normalize->translate->dispatch lifecycle.
CP2K-1817,integration-api-bindings,"Design non-subprocess integration contract related to ""[Feature Request] Add timeout configuration"" with Go bindings primary and API fallback.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#670,https://github.com/router-for-me/CLIProxyAPI/discussions/670,Harden edge-case parsing for stream and non-stream payload variants.
CP2K-1824,go-cli-extraction,"Port relevant thegent-managed behavior implied by ""不能通过回调链接认证吗"" into cliproxy Go CLI commands and interactive setup.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#597,https://github.com/router-for-me/CLIProxyAPI/discussions/597,Refactor translation layer to isolate provider transform logic from transport concerns.
CP2K-1827,dev-runtime-refresh,"Add process-compose/HMR refresh workflow linked to ""iflow 406 errors"" for deterministic local runtime reload.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#579,https://github.com/router-for-me/CLIProxyAPI/discussions/579,Harden edge-case parsing for stream and non-stream payload variants.
CP2K-1840,integration-api-bindings,"Design non-subprocess integration contract related to ""Claude Code No Longer Supported?"" with Go bindings primary and API fallback.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#329,https://github.com/router-for-me/CLIProxyAPI/discussions/329,"Add contract tests for malformed payloads, missing fields, and legacy/new mixed parameters."
CP2K-1843,go-cli-extraction,"Port relevant thegent-managed behavior implied by ""大佬能不能出个zeabur部署的教程"" into cliproxy Go CLI commands and interactive setup.",P1,M,wave-1,proposed,yes,discussion,router-for-me/CLIProxyAPI,discussion#410,https://github.com/router-for-me/CLIProxyAPI/discussions/410,Improve error diagnostics and add actionable remediation text in CLI and docs.
